8859	39,206,660,1495,1606,2128,2216,2764,4262,5474,5479,5623,5944,7807,8816,8857,494,964,2147,2259,4481,6601,7795,9130,9384,9453,9776,10121,10318,11271,11591,12579,12637,12680,13075,13829,13841,13948,14699,14802,15321,15702,17031,17295,17771,17890,18095,18154,18314,18342,18648,18917,18980,19280,19438,19487,19580,19983,20489,21096,21257,21843,22677,22877,22943,23516,23573,23632,23733,24259,24265,24451,24671,25796,26117,26268,26355,26522,27018,27597,27638,27750,28196,28297,28631,29307,29446,29633,30214,31866,31997,32028,32042,32374,32420,32725,33310,33496,33600,33853
10790	39,5931,10773,32085,14286,45055,47017,48964
13344	39,8380,12979,1382,34886,38830
16163	39,593,1371,1967,3377,4475,5314,10629,16162,5046,16165,17148,17388,17758,17761,17773,17774,18009,18289,18298,24900,26094,26559,30043,30054,30741,30947,31238,31284,32366,32387,32785,32799,33236,33760,34886,35822,35843,36322,38300,38790,40071,43108,43992,44010,47024,47758
16165	39,16162,16163,30741,32242,32412,47758
18843	39,7266,13869,18840,19291,19438,20280,20544,34815,41753
24731	39,24684,24733
34957	39,1706,2922,7778,13928,17908,20216,22983,26973,30226,32294,33397,33562,34912,34913,1938,18841,34977,34988,34995,35001,35003,35005,35557,42322,34986
38300	39,1513,3039,4416,5933,9820,13670,16163,18093,19501,19540,24579,26104,32665,35612,35740,38278,2793,9778,12351,14958,16922,24036,26424,30328,30437,35776,38768,40425
39500	39,17031,22761,39481,39494,39498,39508,39780
16514	40,9869,11095,16505,33,19352,40068,42322,23585
15234	43,1355,1963,2561,2568,4408,4414,6966,6999,12451,15231,6962,7024,15241,16308,16476,17172,17198,17252,17286,17946,20154,23719,23729,23732,23738,23747,23748,23778,23784,23801,49617,23727,25038,26386,27882,27901,30907,42155
23717	43,302,536,1889,3422,4401,5373,6966,6977,7359,12782,13008,1366,6461,7024,23718,23719,23720,23721,23722,23723,23724,23725,23726,23727,23728,23729,23730,23731,23732,23733,23734,23735,23736,23737,23738,23739,23740,23741,23742,23743,23744,23745,23746,23747,23748,23749,23750,23751,23752,23753,23754,23755,23756,23757,23758,23759,23760,23761,23762,23763,23764,23765,23766,23767,23768,23769,23770,23771,23772,23773,23774,23775,23776,23777,23778,23779,23780,23781,23782,23783,23784,23785,23786,23787,23788,23789,23790,23791,23792,23793,23794,23795,23796,23797,23798,23799,23800,23801,23802
23756	43,23717,23508,23777,23785,23814
23762	43,6966,7049,7938,11800,13547,20154,23717,23719,23738,23747,23750,1110,1400,6962,6976,7024,7279,13278,14823,16379,23763,23771,23777,23780,23781,23787,23794,23795,23814,23821,23834,23835,23880,24322,26910,33267,36198,36532,40038,40680,49609
23768	43,1431,2505,2608,6966,15507,23717,23834,33135,33149
23780	43,4412,4482,6596,6966,6977,6982,7039,7511,12453,18634,19446,20154,23717,23725,23730,23736,23747,23748,23750,23759,23761,23762,23763,23767,23779,6962,23814,23818,23820,26056,31186,32791,32920,36354,39731,45594,48459,49609,49617
23785	43,17562,23717,23742,23756,23759,23765,23777,11756,23787,23792,23800,23807,23814,23830,23834,24322,40975
23792	43,2400,4518,5277,5314,5341,6452,6532,6574,6578,6582,6595,6961,6966,6977,6984,6989,7029,7039,7044,9668,10610,11477,11738,11794,11818,12272,12727,12735,12769,15236,17748,20150,20154,21933,22648,23717,23719,23730,23738,23748,23753,23763,23777,23785,23787,1356,6523,6565,6976,7019,10628,23801,23818,23860,26225,28673,32740,33721,34809,37836,37871,40108,40119,40135,40138,40661,40853,40855,42420,42920,44700,44705,44707,45373,45535
23807	43,1433,17562,17774,23738,23759,23777,23785,23787,13278,23814,23821,36198,41069,26386
23830	43,3577,6534,6542,7243,8123,11093,17746,23719,23730,23777,23785,23795,23814,1366,1400,12633,23781,23787,23821,23834,27028,29249,32050,32365,36198,38283
9156	44,5227,7820,8347,8722,12598,12674,17913,17937,33327,41112,9221
32042	44,316,8859,13075,18437,18539,19049,30305,1342,6978,12576,27597,38737,38741,38828,38847,40653,43121,48349
32300	44,7516,32298,32302,32304,32319,32322,32331,32337
1388	45,238,478,1347,1445,1959,1966,1967,3932,4213,4389,6157,6202,6609,7254,7462,8302,9076,9618,10971,12193,13044,13147,13176,14453,14454,15240,15490,15594,16836,17576,17581,17767,17774,18309,19444,20193,23810,24368,24513,25391,26927,29180,29399,31028,31270,33210,33353,33829,33872,39524,39540,39548,39584,39762,39939,39941,40087,40098,40256,40603,40648,40659,40678,40679,40687,40773,40891,40895,41025,41302,41311,41383,41398,42213,43316,43361,45389,48107,48970,48971,48974,6802
9796	45,5996,7261,7263,8806,9770,9791,9793,659,9802,9807,9811,9812,9826,12453,12577,13654,17273,18296,18302,18309,18581,18597,19885,23667,24680,24900,26905,27910,30245,34318,34974,35649,38737,38743,38781,41992,42039
24851	45,1404,3400,4742,7511,9781,12655,17032,18301,19891,15302,32157,35648,38830,40443,25032,32497,33028
33447	45,9598,13661,22037,33370,35628,35698,39058,34390
38813	45,1845,6157,15302,17893,18634,29580,38734,44892,49912
42150	45,15217,24514,24550,29018,32752,38732,35648
42695	45,123,932,6152,13855,19113,19117,21078,22642,24065,24526,24568,25264,31978,31989,41441,42692,42713,42716,42724,46264,48026,42730,49848
47	0,37953
37953	47,9777,24847,35780,37945,37949,38211
48	0,32496,34517,34553,34762,38123
49	0,33256,43137,2561
33256	49,1404,1642,3377,7881,11107,11735,11779,14447,18309,22773,4521,7012,28820,33257,33258,33259,33260,33261,33262,33263,33264,33265,33266,33267,33268,33269,33270,33271,33272,33273,33274,33275,33276,33277,33278,33279,33280,33281,33282,33283,33284,33285,33286,33287,33288,33289,33290,33291,33292,33293,33294,33295,33296,33297,33298,33299,33300,33301,33302,33303,33304,33305,33306,33307,33308,33309,33310,33311,33312,33313,33314,33315,33316,33317,33318,33319,33320,33321,33322,33323,33324,33325,33326,33327,33328,33329,33330,33331,33332,33333,33334,33335,33336,33337,33338,33339,33340,33341,33342
43137	49,134,337,6802,13174,20078,24249,43062,43167,43515,49848
50	0,19,6319,23556,49678
6319	50,6298,6311,6312,6357,6321
23556	50,161,627,1230,3230,3574,5143,5226,6804,9289,9942,11383,11384,11405,12338,13872,14121,15190,15207,15314,18351,19429,22355,22357,16904,29767,29806,33013,33557,34190,34202,34241,34297,34387,34702,43122,49909,23608,24051,29720,29827,32310,33051,33060,34155,34164,34176,34244,34245,34253,34259,34292,34295,34304,34308,34325,34390,34392,34397,34402,34419,34433,34439,34469,34485,34517,34575,34588,34602,34604,34606,34616,34626,34642,34651,34671,34688,34690,34696,34699,34740,34803,35523,36116,43279,45167,46233
51	0,33386
63	52,0,21,15289,24521
67	52,53,0
1196	52,1156,1176,2069,3038,5178,5181,12369,13857,14691,15174,16883,20074,20824,23552,24603,24951,25476,28203,29467,33898,33955,35060,38947,40429,41020,41484,43734
1814	52,1051,1465,1660,1731,1810,2011,2337,3034,3996,5179,6025,7521,11721,13207,13820,13848,13854,13886,13891,13919,13965,14015,14049,14064,14065,17233,17636,18289,19042,19250,19441,19921,20457,20465,20824,22476,23546,23619,23718,27127,27536,29321,32022,32146,32308,32499,32532,32630,32638,33373,34225,34679,35139,35590,35613,35722,39098,41407,41417,41442,41553,43382,44833,45129,45145,45889,49233,49546,49584,49705,3895,19306,24814,34751,37675,45170
2006	52,1987,10200,13836,13987,38082
2791	52,1417,2063,2523,2782,8794,18095,18441,18560,19485,19576,20514,20546,21231,35811,41768,41996,42903,43064,43115,19578,26398,29320,30994
2897	52,2523,2894,23508,30269,4717,46281
3400	52,354,1417,1884,2778,3390,9777,9793,15289,15302,16525,18284,18285,18456,18841,19033,20572,24851,35612,35654,38794,40422,40443,40462,40472,44372,3445,19356,20573,38832,40448
4264	52,455,2514,2943,3910,4011,4046,4070,4074,4075,4092,4106,4115,4122,4132,3026,3903,3948,3971,4004,4086,4101,4289,4707,5463,7569,10380,10407,10408,10469,11645,11649,13795,14918,18511,19520,20844,20956,21144,21732,21917,21930,22090,22092,22099,22103,22104,22105,22110,22115,22123,22124,22126,22130,22132,22136,22145,22149,22151,22154,22160,22163,22164,22170,22172,22173,22194,22195,25514,25768,25840,27340,28206,34190,39684,42723,43798,44985,46657,47299,48906,48912,5458,6098,16584,20827,21227,26250,29077,30114,46654,47327,48925,48935
5038	52,338,351,577,622,5033,7651,9105,9980,10473,12388,14274,14286,17689,20594,22474,24984,31978,36651,38716,39011,40431,40437,40508,42228,43798,45590,46707,8760
5148	52,2641,5149,5150,5151,5152,5153,5154,5155,5156,5157,5158,5159,5160,5161,5162,5163,5164,5165,5166,5167,5168,5169,5170,5171,5172,5173,5174,5175,5176,5177,5178,5179,5180,5181,5182,5183,5184,5185,5186,5187,5188,5189,5190,5191,5192,5193,5194,5195,5196,5197,5198,5199,5200,5201,5202,5203,5204,5205,5206,5207,5208,5209,5210,5211,5212,5213,5214,5215,5216,5217,5218,5219,5220,5221,5222,23508,5223
9504	52,1245,1249,2793,4981,2204,9436,12598,13643,18576,20529,22300,29840,30162,30263,30269,30280,41784,41970,42967,43171,43318,18327,18628,39174,44584
9822	52,102,171,2554,5099,5588,7699,9770,9788,9820,503,9850,13166,13654,13929,17998,18320,18578,26369,35477,35698,35702,12667,17034,18327,20604,40047,45181
12640	52,1230,3796,5035,5037,5057,11100,11101,11114,12618,12723,14969,15285,16324,17880,25182,31183,40443,41784,42169,42259,47644
13650	52,2204,2554,2921,5948,13618,13655,15289,17809,20615,22773,28884
13655	52,551,2070,2921,5132,5948,5985,10477,10508,10530,10535,11398,12341,12715,13650,2554,5061,13618,15289,17809,22773,30319,31942,32666,45078,45999,34586,36502,44627
13889	52,106,543,1230,3230,3246,8804,9808,10051,11381,11387,11394,11399,11413,11424,12128,450,13805,13872,14005,14238,18578,19357,23606,24698,29745,29778,34142,34151,34173,34174,34179,34190,34210,34290,34343,34390,45150,14242,14246,15207,16027,19427,19431,22355,23622,24678,25051,29767,29827,31435,33060,34159,34200,34205,34207,34220,34251,34280,34292,34415,34420,34438,34439,34466,34485,34517,34533,34537,34595,34602,34642,34651,34701,34704,34710,34725,34775,34781,34784,43377,45159
14049	52,626,629,1814,3574,3575,3576,6783,8677,9281,9289,9399,11392,11393,11398,11400,11401,11402,11404,11419,13182,13846,13854,13867,14014,14015,14059,14063,14082,14102,14105,14106,14123,14152,14204,14238,14242,15314,16027,18539,19427,19428,19436,22197,22340,22344,22351,22355,22357,23074,23362,23507,23590,23603,23693,23695,24678,29827,34145,34149,34155,34157,34159,34166,34173,34176,34189,34195,34205,34207,34222,34241,34245,34249,34250,34257,34258,34272,34294,34297,34304,34320,34322,34325,34330,34334,34338,34362,34364,34369,34386,34387,34403,34415,34416,34420,34434,34438,34439,34463
14391	52,2754,2864,4839,5188,7639,8810,9925,10723,11208,13499,14353,14390,557,6087,10477,11058,11863,13140,15595,15761,17486,18132,18349,18845,20512,20846,21163,21266,21639,24135,24846,26929,29857,30897,32666,34225,35791,35800,35894,36662,40062,40427,41529,43091,45305,47810,15003,15307,20500,22069,23478,28352
14969	52,1357,8759,12640,13930,14899,596,1069,1950,2529,2922,5049,5070,7468,7652,7913,9465,9798,9963,11213,11886,11981,12667,12682,14940,16267,17461,18182,19170,19358,19476,19513,21170,21200,21206,21208,21239,22973,23034,23065,23318,24610,25054,25067,25952,26137,26349,26398,26438,30269,30423,30473,30631,30676,33073,33114,33288,33505,33740,40437,41676,42523,43081,43593,44422,45280,47536,47623,48213,48454,48460,23014
15285	52,154,204,1694,2687,2806,5955,5956,6017,6782,12107,12627,12640,12645,12649,12652,12678,13671,14746,15277,2667,9805,15305,15715,17349,18150,18301,20506,21170,22049,22331,22773,23586,24900,28381,30200,30209,30459,33335,34278,34973,35780,35845,35847,38841,41018,41628,41767,42219,42549,44564,34986,34987
17880	52,73,93,204,1099,1556,2442,2576,2706,7515,7866,8793,8795,8797,9187,9471,10294,10469,10764,12406,12449,12577,12640,14271,14569,14746,15283,10236,18285,18294,18329,18614,19040,19109,19211,20204,20246,20310,20443,20447,20458,21172,22093,22184,23667,24217,24218,24226,24230,25080,25147,27717,29168,29521,30209,32366,32864,33083,33107,33766,34394,34468,35595,40437,41570,41628,41787,42744,42969,43064,43107,43304,44892,24250,49743
18283	52,351,575,2294,3875,4104,4530,5056,5670,5903,9841,10698,12775,14315,9784,18304,18306,18865,20779,21294,22037,35752,41775,43107,43400,44459,47366,20505,42535,42973,42979,45332,47617
18294	52,1639,1870,3540,3762,5536,5928,5933,6840,7444,8815,9467,9841,13280,14371,14569,14691,15312,16701,17880,18075,18100,18291,18293,15175,18281,18311,18324,18360,18576,18627,18816,18829,19542,20443,20444,20445,20446,20447,20448,20449,20450,20451,20452,20453,20454,20455,20456,20457,20458,20459,20460,20461,20462,20463,20464,20465,20466,20467,20468,20469,20470,20471,20472,20473,20474,20475,20476,20477,20478,20479,20480,20481,20482,20483,20484,20485,20486,20487,20488,20489,20490,20491,20492,20493,20494,20495,20496,20497,20498,20499,20500,20501,20502,20503,20504,20505,20506,20507,20508
18581	52,2442,5933,8154,9796,9847,12220,12624,12625,12667,13661,15289,15294,18278,18299,18320,18576,12633,18586,18609,20497,35738,38800,40492,40721,42010,49584,30423,41132,43080
18614	52,2281,2795,5265,5933,5955,9774,9784,9843,9847,9854,10534,13280,13632,14271,14318,15307,15715,15757,17022,17059,17880,18357,18439,18443,18576,18611,18613,18648,18829,18840,18851,18887,19904,20500,20543,21261,22528,22536,24140,24432,26944,29799,30878,32039,38737,40340,41738,41742,41799,42874,42908,43107,43410,47831,49873
18654	52,1245,1249,2901,5533,8790,17888,18436,18442,18612,8800,18818,18844,19891,20529,20546,21261,24101,28191,28884,30162,30269,32830,39174,40336,41784,43171,24166
19513	52,233,1404,5451,6092,9825,13166,14969,16477,18573,18588,503,5944,9837,11860,19388,19893,20216,20497,32231,32503,35698,41485,20190,25264,33804
20567	52,351,362,457,575,2523,2658,2798,3196,4025,4059,4184,4196,4208,4222,4265,4717,5049,5051,5057,5058,5075,5957,6030,6405,7611,8455,9099,9105,9891,10301,10315,10500,10698,11208,12352,12513,12552,12777,12796,13840,14352,14385,14408,15306,15309,16267,17441,18588,20562,347,546,586,3430,3954,5006,5074,5670,7569,8007,9181,9882,10296,13654,14338,15552,19542,20310,20581,20594,20955,21167,21171,21178,21210,21227,21241,22067,22506,22923,22954,22969,23006,23015,23052,23056,23164,23508,24025,24661,25239,26055,26427,27417,27480,27870,28364,28611,28707,30328
20615	52,2793,5928,8935,13650,18306,18603,18618,18832,20472,20514,20546,2554,18599,24140,25054,26849,28884,35481,39650,40320,41801,42890,43108,43207,46032,47809,47842
21163	52,2223,2694,2864,2917,2922,5057,9969,10269,13179,14391,15305,17349,15289,19130,21165,21302,21312,21313,24032,27383,43107,21307,26429
21565	52,2687,16718,12344,13081,21553,23971
28332	52,4767,5086,9105,9969,17874,28296,44503,42966,44358,44393,44417
29382	52,10287,11466,11473,13895,15747,19352,19752,20826,25507,26336,29380,29414,29415,46597,29384,29385,29387,29389,29390,29391,29393,29396,29404,29418,30573,30620,30656,34070,34870,40267,42869
34280	52,1446,3577,8932,13807,13828,13917,13959,14005,14026,14105,14150,14174,14231,14244,23633,23638,23672,23682,29843,1,12655,13805,13889,14078,14158,14209,14214,20462,23617,34219,35685,38626,44885,44891
35533	52,2827,5527,9453,10500,14301,19664,20090,21210,22123,23193,25896,30147,30750,30773,186,546,3217,3489,9950,10373,17450,22091,22101,22805,35524,38635,43501,45240
38626	52,627,3573,6783,6804,7506,9281,9291,11383,11385,11397,11398,11400,11404,11413,12645,13988,14077,14121,14204,14232,14236,14238,14242,14246,15207,15222,15314,16026,16029,18338,19429,19437,22483,23362,23510,23517,23544,23567,23572,23601,23684,23687,23689,23692,24336,25032,25062,26911,29720,29745,29778,29827,29835,29852,30325,32643,33385,34145,34146,34157,34162,34176,34190,34201,34202,34204,34205,34212,34218,34222,34233,34248,34258,34263,34266,34274,34280,34281,34283,34288,34291,34293,34295,34304,34329,34350,34354,34369,34386,34400,34401,34407,34409,34410,34413,34416,34421,34426,34427
40300	52,351,543,2825,3576,4981,8760,9962,9980,12738,13034,14246,17435,21914,24059,27542,29232,30144,30358,30866,30930,34294,34322,34466,34583,40298,40439,40469,45150,45162,45253,49475
40429	52,1196,1913,8752,16539,20586,40423
40472	52,3400,3435,3577,4717,8782,9444,12657,13796,14437,16539,18282,21178,23585,24900,26425,29743,30695,33257,34290,34909,34973,40430,40435,40478,43125,43728,45308,46063
41628	52,69,74,1357,1692,2789,3435,5058,5075,13617,13657,15285,15306,17880,18437,19080,19489,22143,25914,26426,33646,33895,35494,40465,43224,44359,47577
41767	52,1357,4981,5928,8790,9605,9845,15285,17888,18333,18558,18587,18640,18917,25200,25718,27748,28191,29315,29799,30244,30357,32507,32634,35560,35612,37136,38765,41765,42569,43111,48969,41794
42013	52,9467,18100,18456,18886,20497,27913,41689,41788,41802,42007,14447,17434,18646,20517,21190,21268,27417,34211,44310
42699	52,1090,1841,2176,2231,2252,2256,2930,5284,7124,7483,8370,8532,8560,10849,11192,13034,13117,15287,15304,15369,16425,18591,19106,19113,19214,19358,20306,20565,21077,22707,22846,23958,25074,25514,25720,25726,27379,27383,27385,27388,27608,27888,28720,31982,32367,42692,42693,42701,42713,44369,42727,42739,42774,43382,43456,44358,44492,45602,46792,47032,49422
43892	52,171,9154,9812,13166,16179,33285,40359,43577,43889,5307,19550,23481,34442,35560,46044
44359	52,1255,1668,2971,2988,5049,8843,9099,10536,15330,20280,21166,21170,22037,26433,27870,30903,39011,44358,2786,3305,5928,9910,30459,32865,41628,43700,44417,49858
46050	52,45024,46039,46101
48736	52,65,1943,2032,2786,2789,7425,19329,22234,42748,48735,49848
53	0,16,17,24,28,67,1845,1884,4818,14265,20209,30040,31337
1845	53,1810,21386,22436,38813,42715,42718,1883,1884,9462,9494,12329
1884	53,1810,1817,1845,3400,12879,20486,24017,26903,30067,30140,42967,46282
4818	53,3175,8603,9451,14292,14318,26402
14265	53,1950,2294,2446,2536,5117,10299,11036,11046,12308,12333,12339,12572,14264,25739,30234,38741,38779,42748,14323,20565,27409,28354,28381,30153,31790,31804,35884,42219,42778,45826,46792,46818
20209	53,128,1354,1453,1469,6900,8273,8294,8315,8321,8396,8837,12319,19140,20199,20204,10217,20206,20241,20242,20263,20276,25035,27020,31231,32704,35561,34316
30040	53,30033,115,34211,40058,43108,46516,49790
31337	53,1817,10176,19866,24879,25085,16,17,1783,8274,19821,20554,31333,35041,42707,43382,43395,46770,49824,49844
54	0,22773
22773	54,112,1417,1458,1489,2752,3376,3377,4990,4993,5639,8815,9774,11261,12107,12184,13076,13650,13655,13943,14346,15285,15289,18572,18591,18634,19063,22772,24573,24788,24858,26362,29326,30209,32157,32203,32830,33256,35443,35556,35582,35637,35677,35688,35702,35759,35768,38812,38854,40437,43121,43593,22921,34370,42240
56	0,58
58	56,57,0,8136,59,60,61
57	0,58,59,60
59	57,0,58,60
60	57,59,0,58
8136	58,72,1392,2869,4529,4934,7792,7849,8122,1550,4725,5255,6956,8932,10782,10841,11192,12663,19488,20994,22495,23594,25139,30904,32059,32182,33017,33192,33200,34269,35184,35595,36000,38737,38831,40262,40470,40978,42733,43386,45819,47672,48521,49744,20080,23040,23165,34751,43384,43903,46337
61	0,58,11599,45011
11599	61,4571,11598,11614,20621,20633,45898
45011	61,66,106,242,2071,2425,3438,4531,4539,4540,4542,4549,4555,4561,4563,4569,4572,4575,4577,4578,4579,4580,4589,4591,4593,4598,14560,14919,16099,16621,18913,19597,20147,20329,20444,20460,20500,22555,23224,24012,24522,25405,25421,25899,25914,26375,26636,26760,30228,30663,30667,33655,37076,38841,40922,41533,42360,42447,42864,45009,1100,4546,21286,47266,47869
62	0,1366,1394,24903,29577,30223,33212,33272,38302
1366	62,485,850,1347,9439,11717,16380,23718,23827,24316,30694,32004,32045,32050,35186,42911,49588,1375,1638,2607,2627,2632,4398,4450,6639,6979,6982,6997,7038,7336,7347,7773,7862,7921,8540,8685,9662,9704,11740,11747,11772,11782,12514,13119,14455,15557,16467,17252,17532,17570,17648,17946,21197,22055,23717,23729,23737,23740,23782,23789,23830,23831,24189,24195,24323,24573,25257,27312,27551,27575,28808,29305,30041,32086,32364,32396,32402,32412,32418,32603,32733,32751,32755,32776,32804,33293,33312,33780,34229,34904,35006,38214,39850,40109,41044,45027,45604,48514,49577,49581
1394	62,1347,1352,1355,1359,1362,1373,1380,1385,1392,1395,1396,1402,1404,1405,1422,1429,1797,2744,2914,2915,7035,8715,13547,25279,26977,31351,49483,49495,1399,1410,1416,1423,1425,1442,1444,1447,1450,7938
24903	62,2608,2627,4364,6016,10279,13499,13513,24121,41405,45594
29577	62,4369,29572,40425,41746
30223	62,131,1600,12442,12445,18652,20089,22777,26157,27911,30207,966,19049,20107,32169,37981,44619,44621,30460,33006,37631
33212	62,9731,23034,31351,33195,33197,33199,33200,33201,33204,33205,33206,33208,33215,33217,33219,33221,33222,33226,33227,33228,33230,33234,33236,33239,33240,33241,33248,33249,33250,33252,33253
33272	62,525,973,1018,2504,12633,23039,24002,28431,32227,32304,33063,33256,29326,44366,34468,34526,37597,37675,37701,44062,47658,48251,49887
38302	62,1027,1955,4261,4455,5939,10855,11488,16015,17941,18824,21575,24280,32007,32579,33127,36261,38141,38278,38282,38284,38285,43154,48352
15289	63,3400,5102,5681,5935,5952,9843,12107,13650,13655,15277,15280,15305,15521,18581,18634,19555,22773,41689,43063,18861,21163
24521	63,638,1404,4389,7463,13879,18589,22946,23685,23696,23697,23698,23511,24510,31179,32824,33284,34493,35617,35768,38679,38776,38794,39633
64	0,84,337,339,352,371,451,1324,8135,8426,11839,12143,13112,13557,13596,17434,23297,24209,25212,29478,30324,32964,33198,33786,35442,43152,43515,46281,47681,48029,48908
84	64,0,337,343,352,663,12143,13596,23581,33786,43152,47681,48029,48844,48908
337	64,81,84,336,7438,13600,18808,24422,30344,36592,43137,24228,47577
339	64,336,343,352,381,387,858,6473,7916,8715,9620,10498,10812,12581,12586,12587,13112,13155,13602,14294,17894,19388,20068,21874,28718,29452,31224,31235,32532,33424,34355,35557,39182,39195,41169,44382,49593,5588,8685,13616,16157,34586,44869
352	64,81,84,336,339,343,359,368,663,2735,6032,10873,12143,12581,12587,12614,13573,13574,13595,13601,13864,14514,17041,17434,22621,23958,24212,28720,31336,32953,36592,42392,43569,45645,1139,2699,24250,42212
371	64,336,377,385,387,682,702,719,728,1220,3039,4787,4813,7245,17103,18199,23967,24213,24226,27717,28717,28742,28862,29600,31772,40848,43352,47659
451	64,81,437,25049
1324	64,1317,797,1327,14173,38007,11384
8135	64,6082,8122,1689,8191,8215,18911,22505,35240,13034,24250
8426	64,1897,8423,8400,8428,8435,11575,33976,48908
11839	64,6912,7438,10672,11833,11848,17612,18116,21515,33766,35919,42446,45602,46781
12143	64,81,84,352,12122,12132,12139,12151,12155,12161,12165,12168,12416,12445,12600,16901,28753,12444,32953,42222
13112	64,265,278,339,359,368,370,382,815,1216,2084,4254,6796,10946,13072,680,13573,13593,17894,19205,21129,21538,23297,23958,24226,24228,24230,24249,24660,29596,29600,31128,36575,36592,41520,13933,17103,21540,24218,24250
13557	64,363,13558,13559,13560,13561,13562,13563,13564,13565,13566,13567,13568,13569,13570,13571,13572,13573,13574,13575,13576,13577,13578,13579,13580,13581,13582,13583,13584,13585,13586,13587,13588,13589,13590,13591,13592,13593,13594,13595,13596,13597,13598,13599,13600,13601,13602,13603,13604,13605,13606,13607,13608,13609,13610,13611,13612,13613,13614,13615,13616,13617
13596	64,84,361,381,385,391,681,696,4790,13557,363,4791,7436,13606,13958,20022,24201,24209,26126,26442,42212
17434	64,143,161,169,343,352,368,370,1950,1977,2565,3887,5094,6121,6142,8154,9563,12634,12674,13460,13670,15333,15583,18564,20080,20486,20943,21543,21855,22937,23550,24196,24226,24336,32559,32981,33464,33555,33575,33955,33988,34174,34442,34484,35734,38570,41978,42245,43155,43304,43450,49227,22983,42013
23297	64,343,368,750,807,2674,5937,13112,14318,16166,17103,17438,17459,18184,19058,19973,20068,23296,770,2027,4813,7440,7445,23967,24198,24205,27051,28862,29594,32981,33621,35723,36574,36581,42697,24228,32954
24209	64,807,1357,4793,13596,13601,13607,20042,20080,21526,21527,24188,368,1614,7062,10454,19660,24219,24244,26973,28761,29693,29694,30172,30253,39346,40373,39370
25212	64,74,81,14132,16894,18290,20273,25170,25200,25210,25215,25245,25262,26021,27679,30324,35724,44823,48683,34201,39012,40422,45051,49968
29478	64,2169,2672,2689,2720,2721,3205,3231,3295,13837,14797,29425,19956,23591,29517,29810,40043,40046
30324	64,542,627,637,2427,2812,5188,5234,5588,8786,9455,9805,12107,13400,13534,13661,15309,16816,17349,19938,20504,20506,20924,21430,22270,22600,24202,25212,27880,28537,28611,29700,30155,32671,33520,35852,43020,43107,44372,48964,36651,36656,36660,39012,42240,43614,43660,46799,48266
32964	64,1374,5460,7437,12644,15220,21538,23703,24196,2036,34147,43155,46281
33198	64,5257,9731,33193,33203,33213,33214
33786	64,81,84,33749,11821
35442	64,1790,5472,8702,17635,17677,25183,32498,35435,35437,35439,35457,35472,47654,49260
43152	64,84,7522,7955,13179,16216,16630,19485,25166,29226,32530,33004,2031,2112,32973,32991,34422,43175,43228,43270,43347,43430,44937,44949,44966,45841,46144,49722,49747
43515	64,2855,13868,20280,2044,10849,11181,12885,16623,17437,18230,20399,22478,23537,30153,32523,34987,41273,42747,43137,43142,48856,49826,49946
46281	64,2699,7245,7884,8154,21673,21906,22240,32964,2897,3305,23491,43700,46335
47681	64,84,356,550,681,1677,1854,2027,2680,4033,5114,5123,5134,9877,10350,13847,15386,15731,20034,20300,20822,20943,23989,24386,27322,30138,30488,34442,35940,41452,41680,43473,46094,47445,47663,30541,36574,43204,49816
48029	64,81,84,33766,48020
48908	64,84,8426,27853,30900
65	0,19467,48736
19467	65,8049,12388,16477,42169,42534,47372
66	0,28203,45011,21295
28203	66,223,1196,1680,2444,3534,4163,4276,4717,6302,9509,11163,11259,14302,21930,24023,25071,25454,27527,28199,28202,30153,30669,35390,45870,45890,47565
68	0
69	0,2905,4717,9774,10383,14290,24773,40463,41628,43173
2905	69,2894,2899,1220,3901,16621,22303,23511,23527,23634,24773,29622,29623,34202,45364
4717	69,350,351,677,1216,1963,2523,4716,21,368,546,1135,2805,2897,4296,4736,5011,5086,8154,9442,9453,9656,9691,9781,9790,10469,10483,10499,10500,10513,10523,12513,12652,12894,13622,14267,14277,15295,16621,17478,19888,20567,20713,21094,21141,21159,21171,21205,21210,21294,22037,22067,22068,22176,22335,22337,22927,23040,23511,24035,25971,26398,27547,28203,28548,30326,30409,30759,33621,33701,34234,34412,34974,36599,39127,40308,40437,40470,40472,41452,41456,42224,42226,42227,43107,45392,47464,47746,48440,49405,49451,6054,9105,18288,22151,22239,43981,46979,48447
9774	69,319,627,1242,1260,1263,2786,2805,3230,5933,5957,8677,9289,9465,9473,9737,9770,12005,14115,14271,14318,17435,18120,18121,18292,18614,22603,22773,23170,27542,27666,29229,38745,40803,9860,9927,10150,10531,11387,12062,13872,13988,14534,15220,15310,15312,15325,15338,18114,18611,19430,21141,23615,25515,34220,34452,34464,34526,38045,39012,40801,42739,42957,43382,43532,45230,45309
10383	69,2294,5037,9967,22927,22973,34945,36651
14290	69,2786,3230,4839,6168,7579,12652,14264,14288,11214,30191,30753,21139,22049,25878
24773	69,1947,2426,2432,2905,4539,5588,7458,10197,19555,21172,23511,23527,24297,24802,33081,38834,44833
40463	69,16539,43861
43173	69,242,34143,34762,40062,10504,14025,14157,15337,15552,16619,43207,44865
70	0,41507,43380
41507	70,18118,40371,40803,42694,45928
43380	70,30269,43142,45181
71	0
125	72,80,95,142,9786,15630,20533,20590,20599,22638,25730,25734,25739,28712,30045,41788,42704,42716,42724,5123,23061,24023,24935,28913,42737
